Item Number,Category Name,Item Description,Vendor,Vendor Name,Bottle Volume (ml),Pack,Inner Pack,Age,Proof,List Date,UPC,SCC,State Bottle Cost,State Case Cost,State Bottle Retail,Report Date
925886,IOWA SPIRITS MANUFACTURERS,QUINTESSENTIAL SINGLE CASK SERIES CHARDONNAY PUNCHEON,125,CEDAR RIDGE VINEYARDS LL,750,6,1,0,122,02/01/2026,850029721451,10083664874139,35.00,210.00,52.50,01/01/2026
925895,TENNESSEE WHISKIES,HA JACK DANIELS MALT SHERRY,085,BROWN FORMAN CORP.,1000,6,1,0,90,11/01/2025,82184007006,10083664874139,40.00,240.00,60.00,01/01/2026
925901,TENNESSEE WHISKIES,GEORGE DICKEL 18YR DISCO,260,DIAGEO AMERICAS,750,6,1,0,90,03/01/2024,82000801962,10083664874139,124.99,749.94,187.49,01/01/2026
925913,STRAIGHT BOURBON WHISKIES,SAZERAC RYE SAZERAC BARREL SELECT BUY THE BARREL,421,SAZERAC COMPANY  INC,750,6,1,0,90,05/01/2024,88004063801,10083664874139,18.00,108.00,27.00,01/01/2026
925915,TENNESSEE WHISKIES,JACK DANIELS SINGLE BARREL HERITAGE BARREL,085,BROWN FORMAN CORP.,750,6,1,7,100,11/01/2025,82184008607,10083664874139,36.39,218.34,54.59,01/01/2026
925919,STRAIGHT RYE WHISKIES,MINOR CASE 6YR BUY THE BARREL 105PRF,434,LUXCO INC,750,6,1,6,105,08/01/2024,88352140681,10083664874139,30.00,180.00,45.00,01/01/2026
925920,STRAIGHT RYE WHISKIES,MINOR CASE 6YR BUY THE BARREL 115PRF,434,LUXCO INC,750,6,1,0,115,08/01/2024,88352141626,10083664874139,30.00,180.00,45.00,01/01/2026
925921,STRAIGHT RYE WHISKIES,MINOR CASE STRAIGHT RYE BUY THE BARREL,434,LUXCO INC,750,6,1,6,110,08/01/2024,88352141619,10083664874139,30.00,180.00,45.00,01/01/2026
925925,STRAIGHT RYE WHISKIES,HA PENELOPE TOKAJI CASK FINISH RYE 8YR,434,LUXCO INC,750,6,1,8,106,03/01/2024,88352141190,10083664874139,45.00,270.00,67.50,01/01/2026
925931,STRAIGHT RYE WHISKIES,END OF DAYS SURVIVORS CUT RYE,893,"EOD DISTILLERY, LLC",750,6,1,4,93,11/01/2023,816136023246,10083664874139,32.00,192.00,48.00,01/01/2026
925933,STRAIGHT RYE WHISKIES,WHISTLEPIG FARMSTOCK RYE,214,GOAMERICAGO BEVERAGES LLC / WHISTLEPIG,750,6,1,0,86,11/01/2023,810080550872,10083664874139,34.44,206.64,51.66,01/01/2026
925887,STRAIGHT BOURBON WHISKIES,STEEPLE RIDGE CASK STRENGTH 4 GRAIN BOURBON,325,LONELY OAK DISTILLERY,750,6,1,5,118,11/01/2025,732388506842,10083664874139,30.00,180.00,45.00,01/01/2026
925934,STRAIGHT RYE WHISKIES,REVELTON DISTILLERS EDITION RYE BARREL PICK BUY THE BARREL,654,REVELTON DISTILLING COMPANY,750,6,1,2,100,01/01/2024,810043692007,10083664874139,27.50,165.00,41.25,01/01/2026
925942,STRAIGHT RYE WHISKIES,HA HEMINGWAY RYE SIGNATURE EDITION,460,SHAW-ROSS INTERNATIONAL,750,6,1,0,102,01/01/2024,854960004260,10083664874139,45.00,270.00,67.50,01/01/2026
925952,STRAIGHT RYE WHISKIES,13TH CENTURY LMTD RYE WHISKEY DNO,814,13TH CENTURY WHISKEY LLC,750,3,1,4,132,03/01/2023,691835912523,10083664874139,66.66,199.98,99.99,01/01/2026
925953,STRAIGHT RYE WHISKIES,13TH CENTURY LMTD RYE WHISKEY DNO,814,13TH CENTURY WHISKEY LLC,1750,3,1,4,132,03/01/2023,793888499942,10083664874139,139.99,419.97,209.99,01/01/2026
925955,STRAIGHT RYE WHISKIES,BLUE RUN GOLDEN RYE WHISKEY,368,PARK STREET IMPORTS,750,6,1,0,95,04/01/2024,860004446811,10083664874139,52.59,315.54,78.89,01/01/2026
925966,BLENDED WHISKIES,TRIPLE CROWN BLENDED WHISKEY,300,MCCORMICK DISTILLING CO.,750,12,1,0,80,09/01/2016,85592148156,10080686021312,9.99,119.88,14.99,01/01/2026
925976,BLENDED WHISKIES,TW SAMUELS SPIRIT BLEND,259,HEAVEN HILL BRANDS,750,12,1,0,80,10/01/2022,96749042302,10083664874139,4.50,54.00,6.75,01/01/2026
925981,SINGLE BARREL BOURBON WHISKIES,UNCLE NEAREST SINGLE BARREL BUY THE BARREL,368,PARK STREET IMPORTS,750,6,1,0,120,07/01/2024,40232639203,10083664874139,45.00,270.00,67.50,01/01/2026
925937,IOWA SPIRITS MANUFACTURERS,REVELTON DISTILLERS EDITION RYE WHISKEY,654,REVELTON DISTILLING COMPANY,750,6,1,0,100,06/01/2023,810043692007,10083664874139,25.00,150.00,37.50,01/01/2026
925990,BLENDED WHISKIES,TX BLENDED WHISKEY,370,PERNOD RICARD USA,750,6,1,0,82,06/01/2019,85592148156,10088004015142,16.49,98.94,24.74,01/01/2026
926003,SINGLE MALT SCOTCH,MCCARTHYS 6 YEAR OREGON SINGLE MALT WHISKEY FINISHED IN PX S,971,HOOD RIVER DISTILLERS,750,6,1,6,112,03/01/2025,16976573714,10083664874139,59.98,359.88,89.97,01/01/2026
926004,WHISKEY LIQUEUR,KYODIE RAVIN APPLE WHISKEY MINI,118,AMERICAN SPIRITS EXCHANGE,50,15,4,0,70,02/01/2023,51497345761,10083664874139,3.80,57.00,5.70,01/01/2026
926005,WHISKEY LIQUEUR,KYODIE PEACH WHISKEY MINI,118,AMERICAN SPIRITS EXCHANGE,50,15,4,0,70,02/01/2023,51497345754,10083664874139,3.80,57.00,5.70,01/01/2026
926013,STRAIGHT BOURBON WHISKIES,TINCUP FOURTEENER,395,PROXIMO,750,6,1,0,84,07/01/2024,818844024133,10083664874139,35.00,210.00,52.50,01/01/2026
925984,TENNESSEE WHISKIES,HA JACK DANIELS 12YR,085,BROWN FORMAN CORP.,700,6,1,12,107,04/01/2023,82184006382,10083664874139,47.60,285.60,71.40,01/01/2026
926020,STRAIGHT RYE WHISKIES,LOST REPUBLIC STRAIGHT RYE WHISKEY,638,DC BEVERAGE LLC,750,12,1,4,90,05/01/2022,860214000117,10088004015142,29.00,348.00,43.50,01/01/2026
926035,CORN WHISKIES,AMERICAN WHISKEY BARREL STRENGTH,699,BULL RUN DISTILLERY LLC,750,6,1,13,124,04/01/2022,856826003448,10080686021312,25.00,150.00,37.50,01/01/2026
926018,TEMPORARY & SPECIALTY PACKAGES,CM OBTAINIUM BOURBON WHISKEY BUY THE BARREL,525,CATS EYE DISTILLERY,750,6,1,2,105,06/01/2022,855810007158,10080686021312,37.34,224.04,56.01,01/01/2026
926051,BLENDED WHISKIES,WESTWARD AMERICAN SINGLE MALT WHISKEY BUY THE BARREL,368,PARK STREET IMPORTS,750,6,1,0,125,11/01/2022,853507000864,10083664874139,50.00,300.00,75.00,01/01/2026
926052,AMERICAN DISTILLED SPIRITS SPECIALTY,WESTWARD PINOT NOIR SB BUY THE BARREL,368,PARK STREET IMPORTS,750,6,1,0,128,04/01/2023,853507000581,10083664874139,50.00,300.00,75.00,01/01/2026
926053,BLENDED WHISKIES,CLERMONT STEEP AMERICAN SINGLE MALT USE CODE 26053,065,JIM BEAM BRANDS,750,6,1,0,94,10/01/2023,80686026013,10083664874139,30.00,180.00,45.00,01/01/2026
926055,BLENDED WHISKIES,DIGITS BOURBON WHISKEY,606,SAVAGE & COOKE / SANTA CROCE LLC,750,6,1,0,92,04/01/2023,850002707243,10083664874139,39.17,235.02,58.76,01/01/2026
926045,SINGLE BARREL BOURBON WHISKIES,COMING HOME,578,S&B FARMS DISTILLERY,750,6,1,8,109,10/01/2022,856750008014,10083664874139,22.23,133.38,33.35,01/01/2026
926068,AMERICAN DISTILLED SPIRITS SPECIALTY,WHISKEY DEL BAC OLD PUEBLO,766,"HAMILTON DISTILLERS GROUP, INC",750,6,1,0,90,04/01/2022,852140005014,1008519260047,26.00,156.00,39.00,01/01/2026
926069,WHISKEY LIQUEUR,WHISKEY DEL BAC DORADO,766,"HAMILTON DISTILLERS GROUP, INC",750,6,1,0,92,03/01/2022,852140005021,10088004015142,38.00,228.00,57.00,01/01/2026
926071,AMERICAN DISTILLED SPIRITS SPECIALTY,WHISKEY DEL BAC CLASSIC,766,"HAMILTON DISTILLERS GROUP, INC",750,6,1,0,92,04/01/2022,852140005007,10080686021312,36.00,216.00,54.00,01/01/2026
926084,STRAIGHT RYE WHISKIES,OLD PEPPER SINGLE BARREL RYE - BARREL PROOF DNO,833,JAMES PEPPER DISTILLING CO LLC,750,6,1,4,108,04/01/2022,860001157253,10088004015142,30.00,180.00,45.00,01/01/2026
926065,IOWA SPIRITS MANUFACTURERS,CENTURY FARMS CORN WHISKEY - PERSONALIZED,594,"AMERICAN HERITAGE DISTILLERS, LLC / CENTURY FARMS DISTILLERY",750,6,1,0,92,03/01/2025,860003363874,10083664874139,7.00,42.00,10.50,01/01/2026
926092,SINGLE BARREL BOURBON WHISKIES,MAGEES MALT WHISKEY,566,"FOUNDRY DISTILLING COMPANY, LLC",750,6,1,0,80,01/01/2022,850826008588,10080686021312,19.00,114.00,28.50,01/01/2026
926094,AMERICAN DISTILLED SPIRITS SPECIALTY,COPPER STILL CHERRY FLAVORED WHISKY DNO,752,COPPER STILL DISTILLERY,750,12,1,0,85,01/01/2022,852140005014,1008519260047,20.00,240.00,30.00,01/01/2026
926100,TENNESSEE WHISKIES,HA GEORGE DICKEL RESERVE 17YR,260,DIAGEO AMERICAS,750,6,1,0,92,04/01/2023,82000798200,10083664874139,125.00,750.00,187.50,01/01/2026
926101,BLENDED WHISKIES,KEEPERS HEARTS IRISH WHISKEY,305,MHW LTD,700,6,1,0,86,01/01/2022,850030494009,10088004015142,17.50,105.00,26.25,01/01/2026
926093,IOWA SPIRITS MANUFACTURERS,SOOH TYCOGA WHISKEY,753,"TYCOGA WINERY & DISTILLERY, LLC",750,12,1,0,90,01/01/2022,51497294885,10080686021312,14.30,171.60,21.45,01/01/2026
926102,TENNESSEE WHISKIES,HA JACK DANIELS 10YR,085,BROWN FORMAN CORP.,700,6,1,10,97,04/01/2023,82184006375,10083664874139,42.55,255.30,63.83,01/01/2026
926138,STRAIGHT BOURBON WHISKIES,MINGLEWOOD BOURBON,685,"MINGLEWOOD DISTILLING COMPANY, LLC",750,6,1,4,88,05/01/2021,855981007049,10080686021312,22.65,135.90,33.98,01/01/2026
926144,STRAIGHT RYE WHISKIES,FULL CURL RYE BOURBON WHISKEY DISCO,769,KEEN BEVERAGE LLC,750,6,1,0,80,03/01/2022,868673000310,10080686021312,25.17,151.02,37.76,01/01/2026
926125,SINGLE MALT SCOTCH,CEDAR RIDGE SINGLE BARREL THE QUINTESSENTIAL SINGLE MALT,125,CEDAR RIDGE VINEYARDS LL,750,6,1,5,118,11/01/2022,850029721048,10083664874139,35.00,210.00,52.50,01/01/2026
926151,STRAIGHT BOURBON WHISKIES,HA BARRELL CRAFT SPIRITS GRAY LABEL BOURBON,305,MHW LTD,750,3,1,0,122,03/01/2022,736040005124,1008519260047,130.00,390.00,195.00,01/01/2026
926159,STRAIGHT RYE WHISKIES,HA OLD FORESTER SINGLE BARREL RYE BARREL PROOF,085,BROWN FORMAN CORP.,750,6,1,0,90,06/01/2025,81128002800,10083664874139,45.00,270.00,67.50,01/01/2026
926185,BLENDED WHISKIES,HOOTEN YOUNG AMERICAN WHISKEY 12 YEAR OLD,755,WINESOURCE INTERNATIONAL INC.,750,6,1,12,92,01/01/2025,860002533100,10083664874139,37.58,225.48,56.37,01/01/2026
926189,BLENDED WHISKIES,HOOTEN YOUNG BARREL PROOF AMERICAN WHISKEY 15 YR,755,WINESOURCE INTERNATIONAL INC.,750,6,1,15,125,03/01/2025,860004748090,10083664874139,60.14,360.84,90.21,01/01/2026
926192,BLENDED WHISKIES,AVA GARDNER SELECT BOURBON WHISKEY,671,"SEVEN JARS DISTILLERY, LLC",750,3,1,5,101,03/01/2021,636173134855,1008519260047,43.78,131.34,65.67,01/01/2026
926205,AMERICAN DISTILLED SPIRITS SPECIALTY,WHICKED PICKLE FLAVORED WHISKEY DISCO,300,MCCORMICK DISTILLING CO.,750,12,1,0,70,01/01/2021,85592163951,1008519260047,9.99,119.88,14.99,01/01/2026
926206,STRAIGHT RYE WHISKIES,J.W KELLY GOLDEN AGE RYE,602,KEEPERS QUEST INC,750,6,1,2,94,10/01/2020,854179007908,10088004015142,19.00,114.00,28.50,01/01/2026
926215,CORN WHISKIES,BALCONES SINGLE MALT LINEAGE USE CODE 26215,260,DIAGEO AMERICAS,750,6,1,0,94,11/01/2020,852757002697,10088004015142,24.99,149.94,37.49,01/01/2026
926150,TENNESSEE WHISKIES,GEORGE DICKEL BOURBON,260,DIAGEO AMERICAS,750,12,1,0,90,06/01/2023,88076187955,10083664874139,16.49,197.88,24.74,01/01/2026
926219,BLENDED WHISKIES,BARRELL PRIVATE RELEASE WHISKEY,305,MHW LTD,750,6,1,0,116,12/01/2020,736040545378,8124050014724,56.67,340.02,85.01,01/01/2026
926222,STRAIGHT BOURBON WHISKIES,WRIGHT & BROWN BOURBON WHISKEY,644,DOGTOWN DISTILLING / WRIGHT & BROWN DISTILLING CO,750,12,1,3,86,10/01/2020,863421000215,1008519260047,33.17,398.04,49.76,01/01/2026
926229,TENNESSEE WHISKIES,KIRKLAND SIGNATURE TENNESSEE SOUR MASH WHISKEY,422,MACH FLYNT INC.,1750,6,1,4,80,11/01/2020,96619135561,1008519260047,18.70,112.20,28.05,01/01/2026
926217,IOWA SPIRITS MANUFACTURERS,GREEN FROG DISTILLERY CRANBERRY FLAVORED WHISKEY USE 26217,549,"GREEN FROG DISTILLERY, LLC",750,6,1,1,60,07/01/2023,853938008088,10083664874139,20.00,120.00,30.00,01/01/2026
926231,SINGLE BARREL BOURBON WHISKIES,SIR WINSTON WHEAT WHISKEY,578,S&B FARMS DISTILLERY,750,6,1,8,80,10/01/2020,856750008274,10088004015142,21.23,127.38,31.85,01/01/2026
926234,STRAIGHT BOURBON WHISKIES,REDEMPTION HIGH RYE BOURBON SINGLE BARREL SELECT,978,W J DEUTSCH & SONS LTD,750,6,1,0,105,09/01/2021,31259004501,10080686021312,24.83,148.98,37.25,01/01/2026
926239,SINGLE BARREL BOURBON WHISKIES,HA JACK DANIELS SINGLE BARREL RYE BARREL PROOF,085,BROWN FORMAN CORP.,750,6,1,0,80,11/01/2020,82184005040,8124050014724,32.49,194.94,48.74,01/01/2026
926233,IOWA SPIRITS MANUFACTURERS,CM NASSIF FAMILY RESERVE BUY THE BARREL,525,CATS EYE DISTILLERY,750,6,1,14,107,10/01/2020,855810007189,10080686021312,19.50,117.00,29.25,01/01/2026
926244,IOWA SPIRITS MANUFACTURERS,CM OBTAINIUM LIGHT WHISKEY DISCO,525,CATS EYE DISTILLERY,375,12,1,13,140,09/01/2020,855810007172,8124050014724,15.29,183.48,22.94,01/01/2026
926249,TENNESSEE WHISKIES,"NELSONS ""GREEN BRIER"" TENNESSEE WHISKEY",115,CONSTELLATION BRANDS INC,750,6,1,0,91,07/01/2023,852962007036,10083664874139,17.16,102.96,25.74,01/01/2026
926259,BLENDED WHISKIES,TOMMYROTTER TRIPLE BARREL AMERICAN WHISKEY,357,PALM BAY INTERNATIONAL,750,6,1,0,92,01/01/2021,735551808194,10088004015142,23.50,141.00,35.25,01/01/2026
926248,SINGLE BARREL BOURBON WHISKIES,CENTURY FARMS BOURBON DISCO,594,"AMERICAN HERITAGE DISTILLERS, LLC / CENTURY FARMS DISTILLERY",750,6,1,0,80,08/01/2020,860003363843,8124050014724,9.52,57.12,14.28,01/01/2026
926260,SINGLE BARREL BOURBON WHISKIES,HOUNDSTOOTH FOUR GRAIN BOURBON DISCO,566,"FOUNDRY DISTILLING COMPANY, LLC",750,6,1,2,105,05/01/2021,850826008304,1008519260047,19.00,114.00,28.50,01/01/2026
926261,IOWA SPIRITS MANUFACTURERS,FOUNDRY BOURBON,566,"FOUNDRY DISTILLING COMPANY, LLC",750,6,1,4,100,07/01/2024,850826008205,10083664874139,19.99,119.94,29.99,01/01/2026
926262,SINGLE BARREL BOURBON WHISKIES,1900 WHISKEY DISCO,566,"FOUNDRY DISTILLING COMPANY, LLC",750,6,1,1,80,05/01/2021,850826008311,10080686021312,19.00,114.00,28.50,01/01/2026
926263,STRAIGHT BOURBON WHISKIES,FOUNDRY SINGLE MALT WHISKEY,566,"FOUNDRY DISTILLING COMPANY, LLC",750,6,1,18,80,05/01/2022,850826008212,10088004015142,19.99,119.94,29.99,01/01/2026
926265,IOWA SPIRITS MANUFACTURERS,FOUNDRY FIVE GRAIN WHISKEY,566,"FOUNDRY DISTILLING COMPANY, LLC",750,6,1,0,80,05/01/2022,850826008229,10088004015142,19.99,119.94,29.99,01/01/2026
926266,IOWA SPIRITS MANUFACTURERS,CENTURY FARMS BOURBON - PERSONALIZED,594,"AMERICAN HERITAGE DISTILLERS, LLC / CENTURY FARMS DISTILLERY",750,6,1,0,92,03/01/2023,860003363874,10083664874139,8.00,48.00,12.00,01/01/2026
926274,SINGLE BARREL BOURBON WHISKIES,JACOBS PARDON SMALL BATCH WHISKEY #1,357,PALM BAY INTERNATIONAL,750,6,1,0,97,01/01/2021,86785010212,8124050014724,47.50,285.00,71.25,01/01/2026
926285,STRAIGHT BOURBON WHISKIES,HA PARKERS HERITAGE COLLECTION 15TH EDITION HEAVY CHAR WHEAT,259,HEAVEN HILL BRANDS,750,3,1,11,122,09/01/2021,96749005000,8124050014724,70.00,210.00,105.00,01/01/2026
926269,SINGLE BARREL BOURBON WHISKIES,CENTURY FARMS PRAIRIE STATES BOURBON DISCO,594,"AMERICAN HERITAGE DISTILLERS, LLC / CENTURY FARMS DISTILLERY",750,6,1,0,80,11/01/2020,860003363850,10080686021312,18.60,111.60,27.90,01/01/2026
926292,IOWA SPIRITS MANUFACTURERS,REVELTON HONEY WHISKEY MINI,654,REVELTON DISTILLING COMPANY,50,6,12,0,75,09/01/2023,810043690171,10083664874139,14.40,86.40,21.60,01/01/2026
926293,IOWA SPIRITS MANUFACTURERS,REVELTON SHINE WHITE WHISKEY,654,REVELTON DISTILLING COMPANY,750,6,1,0,80,04/01/2024,810043690102,10083664874139,12.50,75.00,18.75,01/01/2026
926294,IOWA SPIRITS MANUFACTURERS,REVELTON SHINE WHITE WHISKEY MINI,654,REVELTON DISTILLING COMPANY,50,6,12,0,80,10/01/2022,810043690201,10083664874139,14.40,86.40,21.60,01/01/2026
926295,IOWA SPIRITS MANUFACTURERS,TEMPLETON RYE IMPERIAL STOUT AGED DISCO,952,"TEMPLETON RYE SPIRITS, LLC",750,6,1,0,98,03/01/2021,720815922235,10088004015142,20.59,123.54,30.89,01/01/2026
926311,TENNESSEE WHISKIES,THE CLOVER TENNESSEE STRAIGHT BOURBON,384,PIEDMONT DISTILLERS INC,750,6,1,0,90,04/01/2023,850015676208,10083664874139,26.63,159.78,39.95,01/01/2026
926313,SINGLE BARREL BOURBON WHISKIES,THE CLOVER BARREL STRENGTH STRAIGHT TENNESSEE BUY THE BARREL,384,PIEDMONT DISTILLERS INC,750,6,1,0,123,10/01/2022,850015676239,10083664874139,34.98,209.88,52.47,01/01/2026
926299,SCOTCH WHISKIES,EXILE SINGLE MALT AMERICAN WHISKEY,566,"FOUNDRY DISTILLING COMPANY, LLC",750,6,1,8,90,02/01/2023,850826008243,10083664874139,20.00,120.00,30.00,01/01/2026
926334,SINGLE BARREL BOURBON WHISKIES,HA JACK DANIELS SINGLE BARREL BARREL PROOF COY HILL,085,BROWN FORMAN CORP.,750,6,1,0,100,11/01/2021,82184005927,82000748687,36.00,216.00,54.00,01/01/2026
926337,STRAIGHT BOURBON WHISKIES,JOURNEYMAN DISTILLERY FEATHEBONE BBN CSK SP BUY THE BARREL,930,JOURNEYMAN DISTILLERY LLC,750,6,1,0,114,06/01/2023,83664874965,10083664874139,10.83,64.98,16.25,01/01/2026
926333,SINGLE BARREL BOURBON WHISKIES,801 BOURBON WHISKEY,566,"FOUNDRY DISTILLING COMPANY, LLC",750,6,1,2,86,06/01/2021,850826008434,82000748687,20.00,120.00,30.00,01/01/2026
926351,STRAIGHT BOURBON WHISKIES,CHUCKANUT BAY DISTILLERY BOURBON,694,CHUCKANUT BAY DISTILLERY,750,6,1,3,96,06/01/2021,854804004081,82000748687,22.90,137.40,34.35,01/01/2026
926352,TENNESSEE WHISKIES,HA JACK DANIELS 10YR,085,BROWN FORMAN CORP.,750,6,1,10,97,10/01/2021,82184005231,1008519260047,37.50,225.00,56.25,01/01/2026
926354,STRAIGHT BOURBON WHISKIES,H.DERINGER GIFT BOX,100,AIKO IMPORTERS INC,750,4,1,0,92,05/01/2022,80101241182,1008519260047,67.50,270.00,101.25,01/01/2026
926357,STRAIGHT RYE WHISKIES,BARRELL SEAGRASS RYE WHISKEY USE CODE 26357,305,MHW LTD,750,6,1,0,118,06/01/2021,736040002796,8124050014724,46.14,276.84,69.21,01/01/2026
926360,BLENDED WHISKIES,BIRD DOG SALTED CARAMEL MINI,492,WESTERN SPIRITS BEVERAGE,50,6,10,0,80,01/01/2022,812459014930,10080686021312,5.00,30.00,7.50,01/01/2026
926350,STRAIGHT BOURBON WHISKIES,CEDAR RIDGE BOURBON: SINGLE BARREL COLLECTION (S.B.C.),125,CEDAR RIDGE VINEYARDS LL,750,6,1,6,123,05/01/2021,850029721000,82000748687,35.00,210.00,52.50,01/01/2026
926374,STRAIGHT BOURBON WHISKIES,JIM BEAM ORANGE DISCO,065,JIM BEAM BRANDS,1750,6,1,0,65,01/01/2023,80686021827,10083664874139,21.50,129.00,32.25,01/01/2026
926378,STRAIGHT BOURBON WHISKIES,JOURNEYMAN DISTILLERY FEATHERBONE BOURBON,930,JOURNEYMAN DISTILLERY LLC,750,6,1,0,90,03/01/2022,13964514780,10080686021312,24.10,144.60,36.15,01/01/2026
926379,BLENDED WHISKIES,JOURNEYMAN CORSETS WHIPS AND WHISKEY,930,JOURNEYMAN DISTILLERY LLC,750,6,1,0,117,04/01/2022,91037813503,8124050014724,33.73,202.38,50.60,01/01/2026
926389,STRAIGHT RYE WHISKIES,JOURNEYMAN LAST FEATHER RYE SBS CASK STRENGTH BUY THE BARREL,930,JOURNEYMAN DISTILLERY LLC,750,6,1,0,90,03/01/2023,605779976459,10083664874139,25.00,150.00,37.50,01/01/2026
926390,STRAIGHT BOURBON WHISKIES,BROUGH BROTHERS BOURBON,890,VICTORY GLOBAL LLC / BROUGH BROTHERS DISTILLERY,750,6,1,6,82,08/01/2021,860001277708,8124050014724,15.41,92.46,23.12,01/01/2026
926364,IOWA SPIRITS MANUFACTURERS,CODY ROAD PEACH,306,MISSISSIPPI RIVER DISTILLING COMPANY LLC,750,6,1,0,70,05/01/2021,855037005876,10080686021312,12.00,72.00,18.00,01/01/2026
926396,TEMPORARY & SPECIALTY PACKAGES,CLOWNS IOWA SHINE,125,CEDAR RIDGE VINEYARDS LL,750,6,1,0,90,12/01/2020,859824001997,8124050014724,10.00,60.00,15.00,01/01/2026
926405,STRAIGHT RYE WHISKIES,REVENANT RYE,645,ROCKY TOP INVESTMENTS / ROCK RIVER DISTILLATION,750,12,1,2,90,02/01/2021,860003102435,8124050014724,21.00,252.00,31.50,01/01/2026
926410,STRAIGHT RYE WHISKIES,FREY RANCH STRAIGHT RYE WHISKEY,368,PARK STREET IMPORTS,750,6,1,0,100,11/01/2025,891211002316,10083664874139,28.50,171.00,42.75,01/01/2026
926409,IOWA SPIRITS MANUFACTURERS,DES MOINES WHISKEY,566,"FOUNDRY DISTILLING COMPANY, LLC",750,6,1,2,80,08/01/2022,850826008199,10080686021312,30.33,181.98,45.50,01/01/2026
926412,STRAIGHT BOURBON WHISKIES,HA PARKERS HERITAGE COLLECTION 14TH EDITION HEAVY CHAR,259,HEAVEN HILL BRANDS,750,3,1,10,120,11/01/2020,96749003518,10080686021312,60.00,180.00,90.00,01/01/2026
926411,IOWA SPIRITS MANUFACTURERS,SINISTER MALT WHISKEY,566,"FOUNDRY DISTILLING COMPANY, LLC",750,6,1,2,80,08/01/2022,850826008175,1008519260047,10.00,60.00,15.00,01/01/2026
926414,SCOTCH WHISKIES,ARROGANT BASTARD WHISKEY DISCO,566,"FOUNDRY DISTILLING COMPANY, LLC",750,6,1,2,97,08/01/2021,850826008151,1008519260047,30.33,181.98,45.50,01/01/2026
926424,STRAIGHT RYE WHISKIES,HA RABBIT HOLE BOXERGRAIL 8YR,370,PERNOD RICARD USA,750,3,1,8,104,10/01/2024,856581006272,10083664874139,149.93,449.79,224.90,01/01/2026
926425,TENNESSEE WHISKIES,GEORGE DICKEL SINGLE BARREL 9YR BUY THE BARREL,260,DIAGEO AMERICAS,750,12,1,9,100,04/01/2021,82000795698,8124050014724,29.99,359.88,44.99,01/01/2026
926427,STRAIGHT RYE WHISKIES,SMOOTH AMBLER OLD SCOUT RYE BARREL BUY THE BARREL,370,PERNOD RICARD USA,750,6,1,5,118,12/01/2024,854570002175,10083664874139,24.99,149.94,37.49,01/01/2026
926432,BLENDED WHISKIES,BIRD DOG PEANUT BUTTER,492,WESTERN SPIRITS BEVERAGE,750,6,1,0,80,11/01/2020,812459014619,1008519260047,10.00,60.00,15.00,01/01/2026
926435,STRAIGHT RYE WHISKIES,OLD PEPPER SINGLE BARREL RYE DNO,833,JAMES PEPPER DISTILLING CO LLC,750,6,1,4,110,11/01/2020,860001157208,8124050014724,23.34,140.04,35.01,01/01/2026
926416,SINGLE MALT SCOTCH,FURIOUS WHISKEY,566,"FOUNDRY DISTILLING COMPANY, LLC",750,6,1,2,83,07/01/2023,850826008168,10083664874139,15.67,94.02,23.51,01/01/2026
926438,STRAIGHT RYE WHISKIES,ROSSVILLE UNION SINGLE BARREL BUY THE BARREL,434,LUXCO INC,750,6,1,0,124,08/01/2021,854054008686,82000748687,32.00,192.00,48.00,01/01/2026
926436,STRAIGHT RYE WHISKIES,REVENANT RYE,645,ROCKY TOP INVESTMENTS / ROCK RIVER DISTILLATION,375,12,1,24,90,09/01/2024,860003102404,10083664874139,40.00,480.00,60.00,01/01/2026
926447,STRAIGHT RYE WHISKIES,HUDSON DO THE RYE THING DISCO,240,WILLIAM GRANT & SONS INC,750,6,1,3,92,12/01/2024,83664874514,10083664874139,20.00,120.00,30.00,01/01/2026
926448,CORN WHISKIES,CENTURY FARMS CORN WHISKEY DISCO,594,"AMERICAN HERITAGE DISTILLERS, LLC / CENTURY FARMS DISTILLERY",750,6,1,0,80,08/01/2020,865911000408,1008519260047,9.52,57.12,14.28,01/01/2026
926442,IOWA SPIRITS MANUFACTURERS,TEMPLETON RYE STRAIGHT CORN WHISKEY DISCO,952,"TEMPLETON RYE SPIRITS, LLC",750,6,1,0,96,08/01/2020,720815921733,10080686021312,34.73,208.38,52.10,01/01/2026
926464,STRAIGHT BOURBON WHISKIES,SOOH STRANAHANS BLUE PEAK,395,PROXIMO,750,6,1,0,86,02/01/2022,818844021163,82000748687,22.00,132.00,33.00,01/01/2026
926467,BLENDED WHISKIES,COURAGE & CONVICTION BOURBON CASK,368,PARK STREET IMPORTS,750,6,1,0,92,04/01/2022,858481005263,8124050014724,39.17,235.02,58.76,01/01/2026
926468,BLENDED WHISKIES,COURAGE & CONVICTION CUVEE CASK,368,PARK STREET IMPORTS,750,6,1,0,92,04/01/2022,818844021163,82000748687,39.17,235.02,58.76,01/01/2026
926469,BLENDED WHISKIES,COURAGE & CONVICTION SHERRY CASK,368,PARK STREET IMPORTS,750,6,1,0,92,04/01/2022,818844021163,82000748687,39.17,235.02,58.76,01/01/2026
